Features,Weight
diagnosis__2831,0.29668375525620616
diagnosis__72982,0.47684565170693205
diagnosis__29625,0.27438267323547816
diagnosis__7262,0.42017969858606063
diagnosis__72664,0.8116300459033596
diagnosis__1112,0.38254716691271495
diagnosis__33111,0.4510384116780104
diagnosis__71957,0.08190513655699083
diagnosis__61804,0.08106716173824091
diagnosis__61801,0.13885930475735042
diagnosis__29621,0.38209990767129853
diagnosis__470,0.9411904983115963
diagnosis__HIERARCHY_14.1.21,0.2789079527615804
diagnosis__V432,0.5075771071356915
diagnosis__58381,0.4186775327593011
diagnosis__30272,0.5777544171477135
diagnosis__6002,0.5616871055669965
diagnosis__72810,0.2232202937224993
diagnosis__78960,0.6605274346874795
diagnosis__41410,0.16460575513628717
diagnosis__2395,0.6437444711746972
diagnosis__920,0.9682420690055539
diagnosis__V572,0.686892385223574
diagnosis__70705,0.1938344006606283
diagnosis__29384,0.3862223594476091
diagnosis__1173,0.9684455804946902
diagnosis__7856,0.19881949555522882
diagnosis__6989,0.8665764174411831
diagnosis__HIERARCHY_10.1.1,0.7322232832595112
diagnosis__HIERARCHY_2.10.1,0.8825785560493997
diagnosis__49311,0.7790679186246614
diagnosis__HIERARCHY_5.15.5,0.5514746014423172
diagnosis__HIERARCHY_16.3,0.24860458011286068
diagnosis__1177,0.6534165603160579
diagnosis__V559,0.1008997102035033
diagnosis__1141,0.7073263564435117
diagnosis__4150,0.8606944724211915
diagnosis__HIERARCHY_16.2.5.4,0.35541565849417234
diagnosis__2394,0.1368098134006468
diagnosis__42979,0.7422935410392051
diagnosis__1985,0.19987500763862942
diagnosis__V422,0.09378230306990543
diagnosis__42652,0.35900856012850924
diagnosis__HIERARCHY_2.12.5,0.0321354558634791
diagnosis__4160,0.6134017765580897
diagnosis__V7285,0.9332779160773663
diagnosis__70900,0.03740631573161535
diagnosis__V0253,0.8114557408527534
diagnosis__42682,0.46728222809563624
diagnosis__25050,0.699368806028405
diagnosis__1178,0.8386976613919781
diagnosis__29181,0.20512135632971384
diagnosis__7271,0.5387352597280336
diagnosis__59960,0.24283277813799953
diagnosis__34290,0.376171350610769
diagnosis__V423,0.4293827783569222
diagnosis__5949,0.22755250967235352
diagnosis__70723,0.567272959666087
diagnosis__HIERARCHY_6.3.1,0.9920542310004653
diagnosis__37033,0.536438247797645
diagnosis__24231,0.837330449950827
diagnosis__V5849,0.8471899168740596
diagnosis__29699,0.6701200441752448
diagnosis__29614,0.616357903043888
diagnosis__2989,0.03346577224991265
diagnosis__11284,0.2611433998313295
diagnosis__25031,0.33094558319978884
diagnosis__V427,0.9601945813331483
diagnosis__600,0.9423511293386672
diagnosis__6104,0.8642960870174521
diagnosis__36645,0.2648673758646939
diagnosis__07070,0.21211974415731094
diagnosis__HIERARCHY_9.5.1.2,0.017179605817008836
diagnosis__2858,0.8850717428510423
diagnosis__1100,0.15556212843980655
diagnosis__95901,0.6129737163935497
diagnosis__53240,0.5972351932743728
diagnosis__25011,0.31292317112495627
diagnosis__79439,0.3769213760686265
diagnosis__2400,0.737670808128079
diagnosis__V7263,0.610555499574956
diagnosis__28522,0.5862457749769818
diagnosis__7911,0.6901008300704979
diagnosis__4266,0.9485631793280234
diagnosis__49312,0.08653296857477943
diagnosis__44029,0.17914985819534668
diagnosis__V4577,0.2530824175484663
diagnosis__5198,0.21148399311453392
diagnosis__V495,0.3749252677778607
diagnosis__V4369,0.4942060166983171
diagnosis__HIERARCHY_9.5.1,0.93274007353503
diagnosis__4370,0.5868419209822223
diagnosis__2899,0.286370287859013
diagnosis__9596,0.8427793500340786
diagnosis__9593,0.49963028355745376
diagnosis__79518,0.4030843400057601
diagnosis__55090,0.04411806483881697
diagnosis__5120,0.5263802190345608
diagnosis__95919,0.6201813286500977
diagnosis__1739,0.5704245963448853
diagnosis__3899,0.3142126311075524
diagnosis__V0482,0.9304146713988719
diagnosis__HIERARCHY_5.3,0.17700023286344158
diagnosis__34982,0.2205157598644033
diagnosis__0203,0.273455099725343
diagnosis__2765,0.9468684052316372
diagnosis__82019,0.9348952819571635
diagnosis__HIERARCHY_5.3.1,0.14886624573649887
diagnosis__HIERARCHY_5.12,0.08296258141896051
diagnosis__5582,0.4617772457332121
diagnosis__56989,0.4151281684990895
diagnosis__24200,0.8238669648856572
diagnosis__4262,0.0040288847896355895
diagnosis__5719,0.7056418701011598
diagnosis__2752,0.5725170086365089
diagnosis__53500,0.5943648520515626
diagnosis__0389,0.7135038241208619
diagnosis__1143,0.5973856761101162
diagnosis__36263,0.861631988477563
diagnosis__V6709,0.535072764009967
diagnosis__29600,0.761169557567938
diagnosis__42612,0.2994821977490765
diagnosis__3941,0.13079368541778835
diagnosis__HIERARCHY_12.1.1.6,0.05494742366363392
diagnosis__V125,0.19099631663951844
diagnosis__6827,0.9775557002455023
diagnosis__46411,0.7203125116270883
diagnosis__36253,0.02824291506885268
diagnosis__68110,0.2387600460709789
diagnosis__V1303,0.48794365381231086
diagnosis__29042,0.69651791023795
diagnosis__70709,0.6447660314023731
diagnosis__1735,0.45945018325643294
diagnosis__24941,0.9913022016074075
diagnosis__25091,0.12981641620054063
diagnosis__37924,0.021647599646523186
diagnosis__2727,0.3411052162792353
diagnosis__78722,0.08077079727489633
diagnosis__34600,0.743500305910622
diagnosis__V7647,0.29856121211497133
diagnosis__7327,0.909403670450435
diagnosis__36583,0.23465445081724257
diagnosis__61181,0.17924634918292914
diagnosis__1110,0.4332901970341412
diagnosis__70700,0.7957682305852227
diagnosis__36551,0.5199723022019148
diagnosis__1730,0.5433205823334726
diagnosis__V4450,0.8824674198661715
diagnosis__71996,0.28756556368387265
diagnosis__61183,0.1726667711097971
diagnosis__72812,0.08463292056334526
diagnosis__20280,0.766492297886371
diagnosis__5902,0.6931344002016719
diagnosis__29630,0.7716583975485963
diagnosis__262,0.3218432741939097
diagnosis__V7612,0.9828942227067025
diagnosis__36515,0.6866970426942923
diagnosis__4540,0.027012318490299725
diagnosis__8479,0.036652417767426115
diagnosis__V047,0.19375896788651792
diagnosis__5559,0.8826779680444193
diagnosis__38631,0.5629840412773607
diagnosis__4611,0.47354275549953606
diagnosis__53085,0.6460549045814796
diagnosis__5647,0.267532297471628
diagnosis__7843,0.5639437542294312
diagnosis__41512,0.2691264476449917
diagnosis__5302,0.4738095207268008
diagnosis__7039,0.6639547465232889
diagnosis__36602,0.5186290249398432
diagnosis__56985,0.3004633916874839
diagnosis__2453,0.690122007561713
diagnosis__82100,0.2955692834453749
diagnosis__34550,0.37665311169277804
diagnosis__HIERARCHY_16.5,0.6847345360964716
diagnosis__7999,0.1363654612641697
diagnosis__9597,0.5794385225348438
diagnosis__30590,0.6221170190948977
diagnosis__2840,0.10231484867452256
diagnosis__4338,0.9527758688402801
diagnosis__V7610,0.34239315279482185
diagnosis__5128,0.0814987304885525
diagnosis__HIERARCHY_9.10.7,0.5605345494747559
diagnosis__5789,0.23966106517835906
diagnosis__72700,0.8038676263189388
diagnosis__V5844,0.6933874553366723
diagnosis__2908,0.9489050809968657
diagnosis__V574,0.47570367529268065
diagnosis__V814,0.8721893722125696
diagnosis__78864,0.1442857974053544
diagnosis__7901,0.6509784071995567
diagnosis__29532,0.015668320471976083
diagnosis__11599,0.7677826239757871
diagnosis__V5721,0.16793875449711704
diagnosis__29641,0.1837620261220665
diagnosis__36621,0.5512118633121672
diagnosis__V050,0.5452463535170576
diagnosis__70706,0.464670353611774
diagnosis__7063,0.8372184458564738
diagnosis__72883,0.14850881807850203
diagnosis__V812,0.12664505063205278
diagnosis__V440,0.2520429409848929
diagnosis__V666,0.43578448144100623
diagnosis__7907,0.7715531724866093
diagnosis__73673,0.3799136266396467
diagnosis__73342,0.41727973003760455
diagnosis__4372,0.04064079602446258
diagnosis__3963,0.5885529238437522
diagnosis__1109,0.4823173310447517
diagnosis__72633,0.6510810772586318
diagnosis__71955,0.18987213861330932
diagnosis__7399,0.6220303862703576
diagnosis__7313,0.8850692967380689
diagnosis__37200,0.5406909457947089
diagnosis__HIERARCHY_16.10.1.4,0.5206271266089383
diagnosis__99681,0.31457530414525936
diagnosis__36650,0.8372213272620755
diagnosis__5724,0.5060746162264563
diagnosis__V4989,0.6832497717572162
diagnosis__V037,0.839637278644661
diagnosis__V551,0.8433151552880727
diagnosis__82021,0.7338696545317064
diagnosis__570,0.30885721247662057
diagnosis__V5789,0.9712627187480478
diagnosis__V8009,0.014257872775592428
diagnosis__V285,0.1808830550319881
diagnosis__V288,0.5505024548836368
diagnosis__40492,0.9852966019074029
diagnosis__38634,0.6695133484075245
diagnosis__32723,0.8764670079543335
diagnosis__72282,0.5050661233633463
diagnosis__71518,0.6186606203056565
diagnosis__40400,0.44105901738850306
diagnosis__V821,0.46690060497394736
diagnosis__V0251,0.5310335167281699
diagnosis__29615,0.4556656960212522
diagnosis__V741,0.6108540671882182
diagnosis__V4611,0.6603544707155643
diagnosis__29653,0.4089627600633715
diagnosis__7352,0.9790625542927615
diagnosis__V672,0.4519915534467459
diagnosis__HIERARCHY_9.4.3.4,0.727954404915101
diagnosis__78729,0.847645326472613
diagnosis__V4586,0.1538982467472666
diagnosis__36510,0.3861843155062379
diagnosis__7021,0.9920385134084144
diagnosis__V769,0.6079267756338255
diagnosis__6953,0.6116136124736206
diagnosis__1104,0.9355850146369219
diagnosis__V4961,0.4689491675691436
diagnosis__V4965,0.485375997732867
diagnosis__78835,0.15003800967100112
diagnosis__2320,0.11515236877636581
diagnosis__59010,0.34859224725631666
diagnosis__29040,0.20269073404088545
diagnosis__25631,0.8432440141770132
diagnosis__HIERARCHY_2.2.1,0.17712179025614128
diagnosis__6000,0.9060539338415906
diagnosis__7887,0.4432841504515783
diagnosis__59972,0.3922273334204941
diagnosis__42654,0.8702277158453814
diagnosis__HIERARCHY_10.3.6,0.8778509331116875
diagnosis__69010,0.7139619503288442
diagnosis__V745,0.791505459418521
diagnosis__V7389,0.3901307074325755
diagnosis__2167,0.8513180604230961
diagnosis__V762,0.4566654155644687
diagnosis__47871,0.2979922616793659
diagnosis__36562,0.8619887705614706
diagnosis__42613,0.05044003152369081
diagnosis__6100,0.14409506790325421
diagnosis__V1589,0.7244243289659762
diagnosis__36581,0.3203483678997501
diagnosis__HIERARCHY_9.5.1.1,0.6864966229053294
diagnosis__72141,0.6490308006574389
diagnosis__3321,0.030075030976289385
diagnosis__2419,0.565952250983789
diagnosis__HIERARCHY_12.1.1.2,0.28325617837017925
diagnosis__37434,0.14261868746600226
diagnosis__6820,0.7760757094219372
diagnosis__V782,0.5369062603841229
diagnosis__37931,0.949146270334611
diagnosis__79678,0.19325149227293958
diagnosis__V8001,0.19517395365107526
diagnosis__71534,0.7677765248105479
diagnosis__56201,0.8341736869509452
diagnosis__37300,0.8732967226025686
diagnosis__79430,0.7531859483858021
diagnosis__V036,0.1270836555870587
diagnosis__43401,0.024839491276422265
diagnosis__V537,0.2682787682074149
diagnosis__72782,0.955967574775601
diagnosis__11595,0.3274812532619016
diagnosis__V7232,0.6970436178253915
diagnosis__30981,0.7895536527568575
diagnosis__46431,0.005761482270247309
diagnosis__V4363,0.2643473767164978
diagnosis__6822,0.9022652985485122
diagnosis__29622,0.7625506490153695
diagnosis__6806,0.49548103541120936
diagnosis__29642,0.11218401958963742
diagnosis__V4960,0.20594782060637196
diagnosis__78930,0.11767112539650249
diagnosis__V5866,0.7048984010984681
diagnosis__71849,0.366367016715194
diagnosis__5989,0.7846566989328692
diagnosis__53551,0.6280901672751297
diagnosis__V8271,0.7901107152568593
diagnosis__11500,0.7793138474678801
diagnosis__5645,0.46015293588354567
diagnosis__20913,0.0008953299210140431
diagnosis__V0381,0.36612092744440894
diagnosis__V553,0.22515987059271936
diagnosis__59654,0.9535751396519981
diagnosis__1123,0.8255412988772638
diagnosis__71926,0.9450074873341856
diagnosis__118,0.8128034907937347
diagnosis__24931,0.6500495252588101
diagnosis__1129,0.46990832588328546
diagnosis__73340,0.6069812460390327
diagnosis__6109,0.19543690686945936
diagnosis__3102,0.2726869216631542
diagnosis__2460,0.9536185311793597
diagnosis__2909,0.5499327677786658
diagnosis__E8499,0.6985072115526215
diagnosis__V850,0.004289114641725877
diagnosis__0551,0.6600001742300868
diagnosis__V826,0.7596135115461932
diagnosis__72081,0.7158790713720041
diagnosis__36202,0.06625034659628848
diagnosis__36203,0.08998691887561883
diagnosis__2321,0.5184066526885818
diagnosis__7930,0.3590611763600422
diagnosis__36532,0.4032275253296721
diagnosis__36840,0.6785050189030406
diagnosis__V4976,0.29831399285258753
diagnosis__V7181,0.4734508725831441
diagnosis__72669,0.5987997484744509
diagnosis__2699,0.7844942798374966
diagnosis__1742,0.5675390311464374
diagnosis__8360,0.6401416717634063
diagnosis__V291,0.9826955990399678
diagnosis__68600,0.3800018135170715
diagnosis__7103,0.20365562265931836
diagnosis__59000,0.8822429002762162
diagnosis__2820,0.5169040270539744
diagnosis__HIERARCHY_14.3,0.2858893403837852
diagnosis__V4512,0.6863460906985105
diagnosis__20381,0.6247356717587642
diagnosis__HIERARCHY_14.3.5,0.5270832053588163
diagnosis__2830,0.3113674518763936
diagnosis__4131,0.25972713958807847
diagnosis__7135,0.5626081894696805
diagnosis__71956,0.08103571491181216
diagnosis__19889,0.40059168141435286
diagnosis__V580,0.784517390035705
diagnosis__84200,0.4497224889408544
diagnosis__HIERARCHY_16.2.4.1,0.7907655737988999
diagnosis__20911,0.29572881078325364
diagnosis__41411,0.31614394801198364
diagnosis__36619,0.4352694653045108
diagnosis__82032,0.3374911240656493
diagnosis__5940,0.8127173705695981
diagnosis__4373,0.267528171934424
diagnosis__36250,0.870898415499823
diagnosis__40402,0.691169839902625
diagnosis__36643,0.21503478572871104
diagnosis__9592,0.5375362092307131
diagnosis__49320,0.12538274427217222
diagnosis__7948,0.3855494592920845
diagnosis__24991,0.4574462045147565
diagnosis__4389,0.45696150789509715
diagnosis__5581,0.7953856081178848
diagnosis__4380,0.44417129214612927
diagnosis__2850,0.6330456200755469
diagnosis__99662,0.5723063240381244
diagnosis__29680,0.7415572542958502
diagnosis__585,0.08821646657623672
diagnosis__2829,0.9926726331655472
diagnosis__2763,0.604451242099921
diagnosis__HIERARCHY_9.7.2,0.17586284449849932
diagnosis__5778,0.06419529006925284
diagnosis__HIERARCHY_8.3.1.1,0.0750318612129286
diagnosis__72619,0.17604368325119735
diagnosis__25032,0.19324924115724962
diagnosis__7264,0.06158851160252021
diagnosis__57410,0.021001177090133827
diagnosis__5891,0.5941541525457404
diagnosis__40509,0.2572540785084294
diagnosis__5954,0.5124546790100678
diagnosis__7991,0.5224984904861093
diagnosis__2731,0.4105713958269056
diagnosis__HIERARCHY_9.9.3,0.5630396902306585
diagnosis__5935,0.34997175576510686
diagnosis__V0382,0.2571703228069261
diagnosis__1759,0.2413183713654321
diagnosis__47821,0.06868048424955342
diagnosis__47832,0.2636095321931966
diagnosis__25052,0.2374834828865504
diagnosis__36514,0.4875834369308607
diagnosis__43821,0.045972652832592775
diagnosis__7829,0.4108366702051103
diagnosis__42491,0.18012448144389892
diagnosis__29644,0.4410069231373527
diagnosis__43490,0.17926880176667837
diagnosis__79099,0.1388256770939169
diagnosis__70721,0.3385358258728859
diagnosis__71594,0.17295385595680923
diagnosis__3533,0.46697409141432766
diagnosis__53550,0.8123001239211778
diagnosis__28850,0.15126397873844255
diagnosis__33818,0.4740913244257864
diagnosis__2822,0.5090548432415125
diagnosis__7279,0.29797851629405925
diagnosis__25051,0.7660951903047599
diagnosis__38632,0.17726482875706595
diagnosis__44621,0.7653387682507228
diagnosis__7284,0.2897852275943743
diagnosis__5722,0.24708582128918377
diagnosis__43882,0.5093261700754915
diagnosis__V1585,0.10965919182699668
diagnosis__70702,0.5540974402791816
diagnosis__V5872,0.43130433341811136
diagnosis__HIERARCHY_5.7,0.7037618002689198
diagnosis__3485,0.24976697906903
diagnosis__2931,0.7994134145888714
diagnosis__3311,0.812325567571399
diagnosis__70719,0.8765079936643381
diagnosis__49381,0.16875070815081694
diagnosis__38633,0.8608702257650761
diagnosis__70722,0.6100171010454797
diagnosis__V2882,0.8622792425555814
diagnosis__5761,0.9669052231108107
diagnosis__92300,0.7008554801855398
diagnosis__20935,0.5671468885078548
diagnosis__43301,0.6313378587108042
diagnosis__V025,0.6778979014862199
diagnosis__6256,0.46988320142162265
diagnosis__24930,0.4592001321954772
diagnosis__V146,0.8912374834498874
diagnosis__8409,0.8136196440091812
diagnosis__5738,0.4550014292656094
diagnosis__9599,0.8931617670787034
diagnosis__28409,0.8496517753028998
diagnosis__7824,0.614364590160295
diagnosis__7061,0.9025604280987637
diagnosis__4561,0.2700398158723145
diagnosis__V771,0.5220747690966527
diagnosis__1881,0.7326754376501593
diagnosis__HIERARCHY_9.5.3.8,0.38992038239416205
diagnosis__72882,0.36379272280107233
diagnosis__56731,0.13704429992909795
diagnosis__55321,0.9075324483859135
diagnosis__5942,0.6105410370800647
diagnosis__6119,0.7818178725018242
diagnosis__V5876,0.8042374075133569
diagnosis__V1301,0.4002191869872783
diagnosis__4259,0.061724277854155796
diagnosis__7825,0.4191034348936602
diagnosis__46450,0.23764248524609488
diagnosis__HIERARCHY_9.5.3.4,0.5380330033264568
diagnosis__4040,0.8247552446974246
diagnosis__36623,0.22098275852248095
diagnosis__5193,0.906434790389795
diagnosis__36644,0.7487856713358988
diagnosis__5531,0.6938184320060746
diagnosis__40201,0.1623014842584265
diagnosis__72759,0.29690296668558414
diagnosis__V536,0.2191447748389449
diagnosis__23873,0.5497465050418125
diagnosis__V780,0.9716279605115232
diagnosis__71538,0.37844739861448984
diagnosis__V437,0.9848013149306941
diagnosis__4788,0.5011804383099957
diagnosis__HIERARCHY_3.10,0.8819370750958738
diagnosis__34831,0.8845160583445422
diagnosis__6821,0.8175664029459966
diagnosis__243,0.41412707415943384
diagnosis__6271,0.040996322461907986
diagnosis__73322,0.15450050817287264
diagnosis__47811,0.587999386786415
diagnosis__7854,0.817232827442646
diagnosis__36620,0.5565095924373282
diagnosis__7294,0.762791224625694
diagnosis__6809,0.8181952486623094
diagnosis__HIERARCHY_17.1.4,0.3827038020732574
diagnosis__2038,0.7460904388621741
diagnosis__20380,0.9809067305092651
diagnosis__V800,0.7452778781845562
diagnosis__8730,0.3756533451342049
diagnosis__V4321,0.8194257039783767
diagnosis__3979,0.16713386451798706
diagnosis__51884,0.5843812275918737
diagnosis__V824,0.12505060511603727
diagnosis__5936,0.046129673676748806
diagnosis__V446,0.3276759760988277
diagnosis__V1253,0.006371330527441987
diagnosis__9249,0.7768512419310151
diagnosis__2888,0.7842907592350817
diagnosis__70725,0.7755911998120322
diagnosis__70724,0.4882807573356246
diagnosis__0220,0.8143472038603051
diagnosis__0388,0.028719685409341666
diagnosis__5937,0.19848800236643915
diagnosis__5934,0.911650643458288
diagnosis__6009,0.644960922082862
diagnosis__V51,0.6016671041801243
diagnosis__V5812,0.15684055517376905
diagnosis__29013,0.15993963137205092
diagnosis__HIERARCHY_16.9,0.9674517631957142
diagnosis__4848,0.9166400301726173
diagnosis__8088,0.46953385494598876
diagnosis__70701,0.45477003134927396
diagnosis__2728,0.06955981412733525
diagnosis__4549,0.34369926777449866
diagnosis__43320,0.5764019873128453
diagnosis__36531,0.6351197207267503
diagnosis__36565,0.8181275044382059
diagnosis__7296,0.18964605580715732
diagnosis__6001,0.3229336379797426
diagnosis__46430,0.0502712507321641
diagnosis__4031,0.8243779909647083
diagnosis__38603,0.1295863657381907
diagnosis__29606,0.9987046975253459
diagnosis__1122,0.28460798693428624
diagnosis__72631,0.12573515138484526
diagnosis__56202,0.41308489368189505
diagnosis__7847,0.3413223637910242
diagnosis__7060,0.1970163039439401
diagnosis__6828,0.45711592971651505
diagnosis__2168,0.1542187375050097
diagnosis__46400,0.180830224513168
diagnosis__59001,0.7929633293008733
diagnosis__3555,0.7506662854760292
diagnosis__HIERARCHY_9.5.3.6,0.8833050113578244
diagnosis__3671,0.49604999811757333
diagnosis__40591,0.8301820005122047
diagnosis__55320,0.9039411909779999
diagnosis__73027,0.08805152590784249
diagnosis__53501,0.9056636369698216
diagnosis__4640,0.7104071177706015
diagnosis__33819,0.20546715267978877
diagnosis__2409,0.6368003945525232
diagnosis__HIERARCHY_8.7,0.1687530803466637
diagnosis__2971,0.5681072528067955
diagnosis__V7241,0.5441065447518387
diagnosis__4846,0.3394111064447133
diagnosis__4847,0.8034415575493338
diagnosis__2536,0.8136088036486955
diagnosis__36559,0.5862659150010905
diagnosis__36100,0.11558384977080982
diagnosis__V730,0.3260937902126275
diagnosis__2903,0.7432944069799374
diagnosis__69274,0.6377047031580731
diagnosis__V051,0.3988174391732183
diagnosis__56031,0.8744073433896548
diagnosis__V529,0.19685574932867422
diagnosis__72270,0.4987760475516463
diagnosis__2823,0.15377122921219244
diagnosis__23872,0.18832149068370008
diagnosis__28481,0.07594079404594323
diagnosis__48241,0.01306524732825387
diagnosis__53300,0.8897655163295873
diagnosis__5968,0.8203369743534403
diagnosis__7028,0.09770113044447015
diagnosis__36542,0.5756963975502286
diagnosis__42651,0.6213129712715167
diagnosis__V160,0.2950391668436748
diagnosis__53084,0.19634765219420058
diagnosis__V453,0.06119656574104415
diagnosis__78963,0.26716199072973534
diagnosis__0321,0.07269026085290387
diagnosis__V063,0.975996486771543
diagnosis__V770,0.657197859549066
diagnosis__7010,0.02671456214135226
diagnosis__5941,0.8731589994898874
diagnosis__V1250,0.9422376459225202
diagnosis__8408,0.9778205545593558
diagnosis__25092,0.16551768600290384
diagnosis__V825,0.565785813960013
diagnosis__7335,0.2098600891560225
diagnosis__2572,0.7866757626075216
diagnosis__53021,0.784570982800501
diagnosis__4822,0.1770935293825454
diagnosis__27540,0.6057115945613616
diagnosis__36543,0.9569886620350512
diagnosis__25010,0.480893943818393
diagnosis__V760,0.7347076264333935
diagnosis__36560,0.32504061714723465
diagnosis__V550,0.5431310162607378
diagnosis__6115,0.9556159911336024
diagnosis__20933,0.5982627805779166
diagnosis__1174,0.35016556925718967
diagnosis__2801,0.9414851885987372
diagnosis__38010,0.46262048759806695
diagnosis__38918,0.09013982608567694
diagnosis__4718,0.21083827554709866
diagnosis__73391,0.1429700287029695
diagnosis__V039,0.8759019944386588
diagnosis__V417,0.9317880787848758
diagnosis__73313,0.9612646329067819
diagnosis__27802,0.23492796739695498
diagnosis__1170,0.06662653445997957
diagnosis__0201,0.9039332693385757
diagnosis__V8289,0.2813344266263157
diagnosis__7290,0.6559033610077548
diagnosis__0320,0.9242165122741441
diagnosis__72783,0.43400092991628114
diagnosis__36609,0.7059235412657509
diagnosis__V045,0.8279123486608742
diagnosis__HIERARCHY_2.12.2,0.9106792882084691
diagnosis__1970,0.20641412096192613
diagnosis__4478,0.9419899041585884
diagnosis__38612,0.5354412827606664
diagnosis__4339,0.502242185698112
diagnosis__29041,0.9508798704210147
diagnosis__47870,0.951138524370853
diagnosis__82011,0.006133510393774522
diagnosis__V443,0.9975206573774911
diagnosis__4553,0.015427480178583197
diagnosis__2303,0.6602618466764788
diagnosis__36900,0.15476040935253232
diagnosis__59372,0.7650330368425065
diagnosis__71958,0.6316070089673541
diagnosis__72673,0.6490547819133711
diagnosis__36544,0.03238374354764606
diagnosis__36252,0.831524868913963
diagnosis__3968,0.6458744601818847
diagnosis__7925,0.7215018324553999
diagnosis__7884,0.09727060585586222
diagnosis__24210,0.6703346319819513
diagnosis__V044,0.4932172266634278
diagnosis__25013,0.3581368536535452
diagnosis__68101,0.3442668445668724
diagnosis__60010,0.24999345586720334
diagnosis__25030,0.16987114900759825
diagnosis__1741,0.7135331508002247
diagnosis__V5423,0.8723992239718417
diagnosis__HIERARCHY_2.9.3,0.2962561103359699
diagnosis__56409,0.3236726597963133
diagnosis__29605,0.48530148099734605
diagnosis__3942,0.6559449236794962
diagnosis__82022,0.6271845957769785
diagnosis__45341,0.40118043869263187
diagnosis__5794,0.007376514943082779
diagnosis__82000,0.06987526390981491
diagnosis__25072,0.6272307575888014
diagnosis__71940,0.8053885537756051
diagnosis__25200,0.8478745955244081
diagnosis__78865,0.6480292535828757
diagnosis__V486,0.12859611153302208
diagnosis__36522,0.27420916261396244
diagnosis__40511,0.1653345890110447
diagnosis__V704,0.04193684930897601
diagnosis__71650,0.607408163484335
diagnosis__38640,0.06522471622113934
diagnosis__1160,0.9479427604490899
diagnosis__03812,0.938445319484795
diagnosis__56081,0.08634913252432719
diagnosis__6918,0.16920461778032814
diagnosis__HIERARCHY_9.6.3.3,0.9672998201025803
diagnosis__37991,0.27749343013839844
diagnosis__V829,0.44932711769374256
diagnosis__56402,0.32242616651864464
diagnosis__3091,0.36437629836909446
diagnosis__V589,0.4916008754555742
diagnosis__72630,0.45909535243388444
diagnosis__34660,0.660562206619688
diagnosis__25061,0.6271799983311168
diagnosis__7078,0.7143704438169081
diagnosis__2713,0.19463821119688773
diagnosis__07054,0.8010874515566393
diagnosis__47833,0.9398707506850531
diagnosis__V1581,0.4478830054732684
diagnosis__4332,0.7121714789731974
diagnosis__7268,0.30163673827101745
diagnosis__24920,0.7815728792326463
diagnosis__7286,0.8596769300815553
diagnosis__2725,0.5476642283105629
diagnosis__72704,0.66998261700401
diagnosis__36216,0.2805579365391193
diagnosis__78031,0.9701447249737346
diagnosis__7880,0.6410604503246392
diagnosis__59989,0.8662406422767693
diagnosis__70901,0.6454550202614825
diagnosis__79381,0.6196229254855011
diagnosis__V813,0.9822642705053546
diagnosis__V445,0.9896745132095977
diagnosis__3501,0.3728184953082224
diagnosis__2740,0.7598422207193579
diagnosis__38654,0.5001769614606998
diagnosis__29655,0.31025208821340056
diagnosis__7326,0.8167599721690251
diagnosis__7104,0.9753328265048475
diagnosis__3574,0.5246265576014935
diagnosis__3689,0.32674268683352137
diagnosis__HIERARCHY_14.2,0.8236835778803988
diagnosis__2324,0.44952812310655366
diagnosis__28803,0.8549002745309978
diagnosis__78862,0.505564738020222
diagnosis__HIERARCHY_10.3.2,0.2692800871404679
diagnosis__40403,0.07794150693662516
diagnosis__V8279,0.3378738358942327
diagnosis__72763,0.0004915422311639883
diagnosis__7888,0.9618048223040001
diagnosis__7917,0.8697208391598061
diagnosis__1118,0.10110256730516143
diagnosis__V748,0.5433716224575142
diagnosis__75612,0.49117519220299366
diagnosis__V282,0.1349873069955866
diagnosis__1962,0.3083346480869926
diagnosis__HIERARCHY_14.5.17,0.3566136907763886
diagnosis__HIERARCHY_2.12.1,0.9716624683074561
diagnosis__6011,0.22042844667246375
diagnosis__42971,0.6484866027510827
diagnosis__V6700,0.29115818678850425
diagnosis__42982,0.3539521760856187
diagnosis__2030,0.8068629684659349
diagnosis__2389,0.4614861176796191
diagnosis__1880,0.19808941555146864
diagnosis__25081,0.8485914048947392
diagnosis__25083,0.4264050652726049
diagnosis__68609,0.9081752850585213
diagnosis__V775,0.9217856069796726
diagnosis__25541,0.42321677924550405
diagnosis__29603,0.8733998230196007
diagnosis__43321,0.7660029279343643
diagnosis__V763,0.1023814747146421
diagnosis__4376,0.5196335130420815
diagnosis__70522,0.2081934492299432
diagnosis__25073,0.2091498832264852
diagnosis__24910,0.5395802216020045
diagnosis__V153,0.17024304101765586
diagnosis__36524,0.5137958533902267
diagnosis__25021,0.9002340702878066
diagnosis__4512,0.9739261089962346
diagnosis__29652,0.9371390860917506
diagnosis__36652,0.42401921313749735
diagnosis__30021,0.7580019846321444
diagnosis__4785,0.7847592490992631
diagnosis__73670,0.6015207143062613
diagnosis__HIERARCHY_9.6.1,0.43562785881110866
diagnosis__7355,0.0588738849808651
diagnosis__8361,0.51636419517635
diagnosis__44381,0.29018931052023145
diagnosis__4479,0.3767100715609506
diagnosis__V811,0.15041365227421133
diagnosis__71697,0.3633012346228994
diagnosis__36235,0.8874915416578454
diagnosis__72470,0.7897181908367735
